code;name
2010307003;Tanah Untuk Jalan Kabupaten
2010307004;Tanah Untuk Jalan Kotamadya
2010307005;Tanah Untuk Jalan Desa
2010307006;Tanah Untuk Jalan Tol
2010307007;Tanah Untuk Jalan Kereta Api/Lori
2010307008;Tanah Untuk Jalan Landasan Pacu Pesawat Terbang
2010307009;Tanah Untuk Jalan Khusus/Komplek
2010307999;Tanah Untuk Jalan Lainnya
2010308001;Tanah Untuk Bangunan Air Irigasi
2010308002;Tanah Untuk Bangunan Pengairan Pasang Surut
2010308003;Tanah Untuk Bangunan Pengembangan Rawa Dan Polder
2010308004;Tanah Untuk Bangunan Pengaman Sungai Dan Penanggulangan Bencana A
2010308005;Tanah Untuk Bangunan Pengembangan Sumber Air Dan Air Tanah
2010308006;Tanah Untuk Bangunan Air Bersih/Air Baku
2010308007;Tanah Untuk Bangunan Air Kotor
2010308008;Tanah Untuk Bangunan Hatchery
2010308999;Tanah Untuk Bangunan Air Lainnya
2010309001;Tanah Untuk Bangunan Instalasi Air Bersih/Air Baku
2010309002;Tanah Untuk Bangunan Instalasi Air Kotor/Air Limbah
2010309003;Tanah Untuk Bangunan Instalasi Pengolahan Sampah
2010309004;Tanah Untuk Bangunan Instalasi Pengolahan Bahan Bangunan
2010309005;Tanah Untuk Bangunan Instalasi Listrik
2010309006;Tanah Untuk Bangunan Instalasi Gardu Listrik
2010309007;Tanah Untuk Bangunan Instalasi Pengolahan Limbah
2010309008;Tanah Untuk Bangunan Instalasi Pertahanan
2010309999;Tanah Untuk Bangunan Instalasi Lainnya
2010310001;Tanah Untuk Bangunan Jaringan Air Bersih/Air Baku
2010310002;Tanah Untuk Bangunan Jaringan Komunikasi
2010310003;Tanah Untuk Bangunan Jaringan Listrik
2010310004;Tanah Untuk Bangunan Jaringan Gas/BBM
2010310999;Tanah Untuk Bangunan Jaringan Lainnya
2010311001;Tanah Untuk Monumen
2010311002;Tanah Untuk Tugu Peringatan
2010311003;Tanah Untuk Tugu Batas Wilayah
2010311004;Tanah Untuk Candi
2010311005;Tanah Untuk Bangunan Museum
2010311006;Tanah Untuk Bangunan Rumah Adat
2010311999;Tanah Untuk Bangunan Bersejarah Lainnya
2010312001;Tanah Untuk Makam Pahlawan
2010312002;Tanah Untuk Makam Muslim
2010312003;Tanah Untuk Makam Kristen
2010312004;Tanah Untuk Makam Hindu/Budha/China
2010312005;Tanah Untuk Makam Umum
2010312006;Tanah Untuk Makam Bersejarah
2010312999;Tanah Untuk Makam Lainnya
2010313001;Tanah Lapangan Taman Peralatan Perambuan Pantai
2010313002;Tanah Lapangan Taman Peralatan Meteo dan Geofisika
2010313999;Tanah Untuk Taman Lainnya
2010314001;Tanah Untuk Latihan Tempur
2010314999;Tanah Untuk Latihan Lainnya
2010315001;Tanah Untuk Pertahanan Pantai
2010315002;Tanah Untuk Benteng Pertahanan
2010315003;Tanah Daerah Pertahanan Pos PAMTAS
2010315999;Tanah Daerah Pertahanan Lainnya
2010316001;Tanah Lapangan Untuk Parade / Devile
2010316999;Tanah Lapangan PBB Lainnya
2010317001;Tanah Jalan Konsesi Jasa
2010399999;Lapangan Lainnya
2010401001;TANAH ASET DALAM PENGUASAAN
2010501001;Tanah Kantor (Hak Pakai Jangka Panjang)
2010502001;Tanah Wisma (Hak Pakai Jangka Panjang)
3010101001;Crawler Tractor + Attachment
3010101002;Wheel Tractor + Attachment
3010101003;Swamp Tractor + Attachment
3010101004;Prime Mower
3010101005;Aircraft Towing Tractor
3010101006;Towing Bar
3010101007;Bulldozer
3010101008;Wheel Dozer
3010101999;Tractor Lainnya
3010102001;Grader + Attachment
3010102002;Grader Towed Type
3010102999;Grader Lainnya
3010103001;Crawler Excavator + Attachment
3010103002;Wheel Excavator + Attachment
3010103999;Excavator Lainnya
3010104001;Diesel Pile Driver
3010104002;Pneumatic Pile Driver
3010104003;Vibration Pile Driver
3010104999;Pile Driver Lainnya
3010105001;Self Propelled Scraper
3010105002;Towed Scraper
3010105003;Dump Truck
3010105004;Dump Wagon
3010105005;Lori
3010105999;Hauler Lainnya
3010106001;Asphalt Mixing Plant
3010106002;Asphalt Finisher
3010106003;Asphalt Distributor
3010106004;Asphalt Heater
3010106005;Asphalt Tanker
3010106006;Asphalt Sprayer
3010106007;Asbuton Dryer
3010106008;Asphalt Recycle
3010106009;Cold Milling Machine
3010106010;Asphalt Mixer
3010106011;Bitumen / Asphalt Test
3010106999;Asphalt Equipment Lainnya
3010107001;Macadam Roller/Three Wheel Roller
3010107002;Tandem Roller
3010107003;Mesh Roller
3010107004;Vibration Roller
3010107005;Tyre Roller
3010107006;Soil Stabilizer
3010107007;Sheepfoot/Tamping Roller
3010107008;Stamper
3010107009;Vibration Plate
3010107010;Pemadat Sampah
3010107011;Truck & Bush Tyre
3010107012;Scissor Lif Hi Com
3010107999;Compacting Equipment Lainnya
3010108001;Stone Crushing Plant
3010108002;Screening Classifer
3010108003;Stone Chuser
3010108004;Aggregate Washer
3010108005;Batching Plant
3010108006;Concrete Finisher
3010108007;Concrete Pump
3010108008;Concrete Lift
3010108009;Concrete Prestres
3010108010;Concrete Cutter
3010108011;Concrete Mixer
3010108012;Concrete Vibrator
3010108013;Concrete Breaker
3010108014;Aggregate/Chip Spreader
3010108015;Grauting Machine
3010108016;Concrete Mould
3010108017;Pipe Plant Equipment
3010108018;Concrete Mixer Tandem
3010108019;Onion Head Machine
3010108020;Pan Mixer
3010108021;Asbuton Mixer
3010108022;Paddle Mixer
3010108023;Asphalt Buton Crusher
3010108024;Rock Drill
3010108999;Aggregate & Concrete Equipment Lainnya
3010109001;Track Loader + Attachment
3010109002;Wheel Loader + Attachment
3010109003;Main Deck Loader
3010109004;Conveyor Belt Truck
3010109005;High Lift Loader
3010109006;Backhoe Loader
3010109999;Loader Lainnya
3010110001;Tower Crane
3010110002;Truck Mounted Crane
3010110003;Truck Crane
3010110004;Wheel Crane
3010110005;Forklift
3010110006;Fortal Crane
3010110007;Crawler Crane
3010110008;Container Crane
3010110009;Transtainer
3010110010;Travelt Container Stacker
3010110011;Top Loader
3010110012;Rail Lifter
3010110013;Track Motor Car
3010110014;Salvage Pesawat Udara
3010110015;Hand Palet Truck
3010110016;Crane Shovel 20 T
3010110017;Shop Wood Working Crane Shovel 20 T
3010110018;Alat berat katrol
3010110019;Engine crane
3010110999;Alat Pengangkat Lainnya
3010111001;Mesin Pembuat Pellet
3010111002;Mesin Pembuat Es
3010111003;Mesin Penghancur Es
3010111004;Water Treatment (Mesin Proses)
3010111005;Sea Water Treatment
3010111006;Mesin Pengolah Dodol
3010111999;Mesin Proses Lainnya
3010199999;Alat Besar Darat Lainnya
3010201001;Suction Dredger
3010201002;Bucket Dredger
3010201003;Cutter Suction Dredger
3010201999;Dredger Lainnya
3010202001;Floating Excavator + Attachment
3010202002;Floating Crane
3010202003;Floating Pump
3010202999;Floating Excavator Lainnya
3010203001;Plain Suction
3010203002;Cutter (Amphibi Dredger)
3010203003;Clamshell / Dragline
3010203999;Amphibi Dredger Lainnya
3010204001;Kapal Tarik
3010204999;Kapal Tarik Lainnya
3010205001;Water Treatment (Mesin Proses Apung)
3010205999;Mesin Proses Apung Lainnya
3010299999;Alat Besar Apung Lainnya
3010301001;Alat Penarik Kapal
3010301002;Alat Penarik Jaring
3010301999;Alat Penarik Lainnya
3010302001;Elevator /Lift
3010302002;Belt Conveyor (Feeder)
3010302003;Screw Conveyor (Feeder)
3010302004;Escalator
3010302005;Gandola
3010302006;Elevator (Feeder)
3010302007;Gangway
3010302999;Feeder Lainnya (Alat Besar)
3010303001;Transportable Compressor
3010303002;Portable Compressor
3010303003;Stationary Compressor
3010303004;Air Compresor
3010303005;Compressor Pneumatic Tool 25 GMP
3010303999;Compressor Lainnya
3010304001;Transportable Generating Set
3010304002;Portable Generating Set
3010304003;Stationary Generating Set
3010304004;Dynamo Electric
3010304999;Electric Generating Set Lainnya
3010305001;Transportable Water Pump
3010305002;Portable Water Pump
3010305003;Stationary Water Pump
3010305004;Pompa Lumpur
3010305005;Submersible Pump
3010305006;Pompa Tangan
3010305007;Pompa Angin
3010305008;Pompa Bensin/Minyak Stationery
3010305009;Pompa Bensin/Minyak Transportable
3010305010;Pompa Air
3010305011;Water Distributor
3010305012;Water Purification
3010305013;Chilled Water Pump
3010305014;Condensor Water Pump
3010305999;Pompa Lainnya
3010306001;Mesin Bor Batu
3010306002;Mesin Bor Tanah
3010306003;Mesin Bor Beton
3010306999;Mesin Bor Lainnya
3010307001;Mobil Workshop
3010307002;Service Car
3010307003;Floating Workshop
3010307004;Road Maintenance Truck
3010307005;Sweeper Truck
3010307006;Wreck Car
3010307007;Leak Detector (Unit Pemeliharaan Lapangan)
3010307008;Pipe Locator
3010307009;Metal Locator
3010307010;Mesin Diesel
3010307011;Ketle Heating
3010307012;Sweeper Penghisap Oli
3010307013;Fuel Tank
3010307014;Grass Colector
3010307015;Mesin Pemotong Aspal (Draging)
3010307016;Sweeper Rotary
3010307017;Earth Vager Truck
3010307018;Scrapper
3010307019;Roster
3010307020;Shop Truck Equipment
3010307021;Diesel Hammer
3010307022;Live Locator
3010307999;Unit Pemeliharaan Lapangan Lainnya
3010308001;Unit Pengolahan Air Kotor
3010308999;Alat Pengolahan Air Kotor lainnya
3010309001;Unit Pembangkit Uap Air Panas
3010309999;Pembangkit Uap Air Panas/Steam Generator Lainnya
3010310001;Ground Power Unit
3010310002;Rotarry Movers Soneca K.38
3010310003;Air Start Unit/Air Pressure Unit
3010310004;Heavy Duty Electric Drill Capacity
3010310005;A/C Towing Car
3010310006;Runway Sweeper
3010310007;Hanggar Sweeper
3010310008;Bomb Lift Truck
3010310009;Engine Washer Water Spray
3010310010;Hydraulic Test Stand
3010310011;Rectifier (Air Port Maintenance Equipment/alat Bantu Penerbangan)
3010310012;Flood Light
3010310013;Early Warning.>300Nm
3010310014;Surveilance/Iff 250-300 Nm
3010310015;Ground Control INT
3010310016;Jack
3010310017;Cradle
3010310018;Dolly
3010310019;Stand
3010310020;Towing Bar Univeral
3010310021;Nitrogen Servicing
3010310022;Botol Angine
3010310023;Leak Bak
3010310024;Wheel Chock (Air Port Maintenance Equipment/alat Bantu Penerbanga
3010310025;Engine Screen
3010310999;Alat Bantu Penerbangan Lainnya
3010311001;Mesin Tatoo Hewan
3010311999;Mesin Tatoo Lainnya
3010312001;Backpack Pump (Pompa Punggung Besar)
3010312002;Floating Fire Pump (Pompa Punggung Kecil)
3010312003;Pompa Portable
3010312004;Jet Shooter
3010312005;Golok Pemadam
3010312006;Blade Shovel (Sekop Pemadam)
3010312007;Sumbut
3010312008;Veld Bed (Peralatan Kebakaran Hutan)
3010312009;Ransel Pemadam
3010312010;Full Body Harness
3010312011;Sit Harness
3010312012;Figure
3010312013;Ascender
3010312014;Scroll Lock
3010312015;Perlengkapan Rescue
3010312016;Automatic Snap Hook
3010312017;Tangga Tali
3010312018;Nozel Tabir Alumunium
3010312019;Nozel Kuningan Pernekel
3010312020;Selang Air
3010312021;Breathing Aparatus (Tabung 10 kg)
3010312022;Gepyok Pemadam
3010312023;Fire Rake (Garu Tajam)
3010312024;Pulaski Axe (Kapak Dua Fungsi)
3010312025;Fire Tool (Garu Pacul/ Cangkul)
3010312026;Sabit Semak
3010312027;Flapper (Pemukul Api)
3010312028;Drip Torch (Obor Sulut Tetes)
3010312029;Files (Kikir Baja)
3010312030;Kaca Mata (Lensa Tahan Panas)
3010312031;Kopel Rem
3010312032;Felpes
3010312033;Kantong Air
3010312034;Batang Pompa
3010312999;Peralatan Kebakaran Hutan Lainnya
3010313001;Tanks (Tabung Selam)
3010313002;Sepatu Karang
3010313003;Knives (Pisau Selam)
3010313004;Dive Lights (Senter Selam)
3010313005;Regulator Instruments
3010313006;Bouyancy Compensator Device (BCD)
3010313007;Belt (Sabuk Pemberat)
3010313008;Weight (Pemberat)
3010313009;Diving Gloves (Sarung Tangan Selam)
3010313010;Kompresor Selam
3010313011;Pelampung Life Jacket
3010313012;Tas Selam
3010313013;Baju Selam
3010313999;Peralatan Selam Lainnya
3010314001;Tali Kamantel Static
3010314002;Tali Kamantel Dinamic
3010314003;Raincoat (Ponco)
3010314004;Seat Harness
3010314005;Prusik
3010314006;Jummar
3010314007;Pulley
3010314008;Descender Figure og Eight
3010314009;Carabiner Non Screw
3010314010;Webbing
3010314011;Tandu Lipat
3010314012;Belay Verso
3010314013;Twin Pully
3010314014;Paku Tebing
3010314015;Jaring Pendarat
3010314999;Peralatan SAR Mountenering Lainnya
3010315001;Voice Recorder Watch (DAS W 007)
3010315002;Spy Hidden Camera
3010315003;Spy Camera Type Springkle
3010315004;Detector Camera Scanner
3010315005;Wall Microphone Voice Recorder
3010315006;Mini Digital Video Recorder
3010315007;Carrier Current Audio Transmiter
3010315008;Flexible Video Camera
3010315009;Camera Video Intelejen
3010315010;Omni Spectral Correlator
3010315011;Cellullar Selective Blocker
3010315012;Jaket Intelejen
3010315013;Kaca Mata Intelejen
3010315014;Ikat Pinggang Intelejen
3010315015;Body Camera
3010315999;Peralatan Intelejen Lainnya
3010316001;Generating Set Konsesi Jasa
3010399999;Alat Bantu Lainnya
3020101001;Sedan
3020101002;Jeep
3020101003;Station Wagon
3020101004;Sedan Listrik
3020101005;SUV Listrik
3020101006;MPV Listrik
3020101007;Bus - Listrik (Penumpang 30 Orang Keatas)
3020101008;Micro Bus - Listrik (Penumpang 15 s.d. 29 Orang)
3020101009;Mini Bus - Listrik (Penumpang 14 Orang Kebawah)
3020101999;Kendaraan Dinas Bermotor Perorangan Lainnya
3020102001;Bus ( Penumpang 30 Orang Keatas )
3020102002;Micro Bus ( Penumpang 15 S/D 29 Orang )
3020102003;Mini Bus ( Penumpang 14 Orang Kebawah )
3020102004;Kendaraan Lapis Baja
3020102005;Bus - Listrik (Penumpang 30 Orang Keatas)
3020102006;Micro Bus - Listrik (Penumpang 15 s.d. 29 Orang)
3020102007;Mini Bus - Listrik (Penumpang 14 Orang Kebawah)
3020102999;Kendaraan Bermotor Penumpang Lainnya
3020103001;Truck + Attachment
3020103002;Pick Up
3020103003;Yeengler/Trailer
3020103004;Semi Trailer
3020103005;Truck Ponton dengan Trailler
3020103006;Dalhura
3020103007;Trailler Hydrolic Jack/Trado Trailler
3020103008;Kendaraan Bermotor Roda Tiga Pengangkut Barang
3020103999;Kendaraan Bermotor Angkutan Barang Lainnya
3020104001;Sepeda Motor
3020104002;Scooter
3020104003;Sepeda Motor Perpustakaan Keliling
3020104004;Sepeda Motor Patroli
3020104005;Sepeda Motor Pengawalan
3020104006;Sepeda Motor Listrik
3020104007;Sepeda Listrik
3020104008;Scooter Listrik
3020104999;Kendaraan Bermotor Beroda Dua Lainnya
3020105001;Mobil Ambulance
3020105002;Mobil Jenazah
3020105003;Mobil Unit Penerangan Darat
3020105004;Mobil Pemadam Kebakaran
3020105005;Mobil Tinja
3020105006;Mobil Tangki Air
3020105007;Mobil Unit Monitoring Frekwensi
3020105008;Mobil Unit Perpustakaan Keliling
3020105009;Mobil Unit Visual Mini (MUVIANI)
3020105010;Mobil Unit Satelite Link Van
3020105011;Mobil Unit Panggung
3020105012;Mobil Unit Pameran
3020105013;Out Side Broad Cast Van Radio
3020105014;Out Side Broad Cast Van Televisi
3020105015;Mobil Unit Produksi Film
3020105016;Mobil Unit Produksi Televisi
3020105017;Mobil Unit Produksi Cinerama
3020105018;Mobil Unit Kesehatan Masyarakat
3020105019;Mobil Unit Kesehatan Hewan
3020105020;Mobil Unit Tahanan
3020105021;Mobil Unit Pengangkut Uang
3020105022;Truck Sampah
3020105023;Mobil Tangki Bahan Bakar
3020105024;Mobil Unit Rontgen
3020105025;Mobil Unit Rehabilitasi Sosial Keliling
3020105026;Bomp Trailer
3020105027;Kendaraan Klinik
3020105028;Mobil Unit Pengangkut Limbah Radio Aktif
3020105029;Mobil Tranfusi Darah
3020105030;Kendaraan Tim Pemeliharaan
3020105031;Mobil Penarik (UNIMOG)
3020105032;Kendaraan Satmobek/Satmobeng/Satmomas
3020105033;Mobil Work Shop/Services
3020105034;Kendaraan Derek
3020105035;Mobil Unit Khusus Aljihandak
3020105036;Aircraft Air Conditioning
3020105037;Kendaraan Girafle Radar
3020105038;Mobil Pers Van
3020105039;Kendaraan Unit Bedah
3020105040;Mobile Floodlight
3020105041;Kendaraan Pengangkut Tank
3020105042;Crash Car
3020105043;Kendaraan Water Canon
3020105044;Foam Vehicle
3020105045;Kendaraan Toilet
3020105046;Rapid Invention Vehicle
3020105047;Kendaraan Gas Airmata
3020105048;Kendaraan Taktis
3020105049;Kendaraan VIP (Anti Peluru)
3020105050;Kendaraan Tangga Pesawat
3020105051;Kendaraan Meteo
3020105052;Kendaraan Sweeper
3020105053;Kendaraan Kamar Sandi
3020105054;Kendaraan Jamming Frekuensi
3020105055;Kendaraan Monitoring Sinyal
3020105056;Mobil Dapur Lapangan
3020105057;Mobil Penarik Barrier
3020105058;Mobil Operasional PJR
3020105059;Automatic Unguided Vehicle (AuGV)
3020105060;Rescue Car
3020105061;Rapid Deployment Land SAR
3020105062;Rescue Truck
3020105063;Monilog (Mobil Logistik/ Personil)
3020105064;Mobil Latih
3020105065;Ran Switch Wagon
3020105066;Ran Cacdri Wagon
3020105067;Ran Traktor
3020105068;Ran Tangki
3020105069;Ran Zat Asam
3020105070;Ran Penyapu Landasan
3020105071;Ran Pandu Pesawat
3020105072;Ran Penarik Pesawat
3020105073;Ran Penyapu Hanggar
3020105074;Ran Drug Chute
3020105075;Ran Pembangkit Tenaga
3020105076;Ran Crime Squid
3020105077;Ran Weapon Carrier
3020105078;Ran Laboratorium / Uji Coba
3020105079;Ran Kantin
3020105080;Ran Patroli
3020105081;Ran Jeep Kommab
3020105082;Ran Recovery
3020105083;Ran Pengisi BB Pesawat
3020105084;Ran Wrecker
3020105085;Ran Forklip
3020105086;Mobil Patroli
3020105087;Kendaraan APC
3020105088;Kendaraan Dare V
3020105089;Kendaraan/Mobil Pengawalan
3020105090;Mobil Irup
3020105091;Mobil Komlek Polri
3020105092;Mobil Unit TKP
3020105093;Mobil Unit Laka Lantas
3020105094;Mobil Unit Identifikasi
3020105095;Mobil Unit Labfor
3020105096;Mobil Unit Penerangan Polri
3020105097;Mobil Unit Derek
3020105098;Mobil Unit Satwa
3020105099;Rantis PHH
3020105100;Kendaraan Pos Polisi Mobile
3020105101;Mobil Unit Alsus Jihandak
3020105102;Mobil Golfcar
3020105103;Rantis Rescue Samapta
3020105104;Ransus Satwa Anjing Type Kecil
3020105105;Ransus Satwa Anjing Type Sedang
3020105106;Ransus Satwa Anjing Type Besar
3020105107;Ransus Satwa Kuda Type Sedang
3020105108;Ransus Satwa Kuda Type Besar
3020105109;Trailer Kuda
3020105110;Mobil Radar Cuaca (Broadcast)
3020105111;Mobil Cuaca
3020105112;Mobil Survey
3020105113;Kendaraan Unit Penyelidikan dan Penyidikan
3020105114;Kendaraan SIM/STNK Keliling
3020105115;Kendaraan INAFIS
3020105116;Kendaraan Unit Alsus Intelijen
3020105117;Kendaraan Operasional Disaster Victim Identification (DVI)
3020105118;Kendaraan Operasional Dokpol
3020105119;Kendaraan Crisis Response Team (CRT)
3020105120;Truk Angkut Kendaraan Roda Dua
3020105121;Kendaraan Technical Operational Centre (TOC)
3020105122;Kendaraan Ambulance Satwa
3020105123;Kendaraan Mini Rescue
3020105124;Mobil Unit Manajemen OPSREK
3020105125;Mobil Supervisi Lapangan
3020105126;Rescue Truck Compartment
3020105127;Truck Personil
3020105128;Rescue Car Type I
3020105129;Rescue Car Type II
3020105130;Rescue carrier Vehicle
3020105131;All terain Vehicle
3020105132;Sepeda Motor Trail
3020105133;Mobil Listrik
3020105134;Mobile X-Ray
3020105135;Mobil Ambulance Listrik
3020105136;Mobil Pemindah Narapidana (Penumpang 28-29 Orang)
3020105999;Kendaraan Bermotor Khusus Lainnya
3020106001;Kendaraan Tempur Roda Ban
3020106002;Kendaraan Tempur Roda Rantai
3020106003;Saladin
3020106004;Saracen
3020106005;Ferret
3020106006;V-150
3020106007;BTR
3020106008;CO. Ranger
3020106009;CO. Scout
3020106010;BRDM
3020106011;A. Yani
3020106012;Panhard
3020106013;VAB-NG
3020106014;APR1 -V1
3020106015;APS1 -V1
3020106016;BVP
3020106017;VPV / Recovery
3020106018;Tank AMX 13 APC
3020106019;Scorpion
3020106020;Stormer (Kel Scorpion
3020106021;PT-76
3020106022;KAFA - 61
3020106023;BMP - 2
3020106024;Miclic / Giant Viper
3020106025;APS-2
3020106026;Komodo
3020106027;Norinco
3020106028;Tarantula
3020106029;Stuart
3020106030;Leopard
3020106031;Marder
3020106032;M 113 A1
3020106999;Kendaraan Tempur Lainnya
3020107001;Lokomotif Diesel Hidraulic
3020107002;Lokomotif Diesel Listrik
3020107003;Lokomotif Uap
3020107004;Kereta Rel Listrik
3020107005;Kereta Rel Diesel
3020107006;Trolly Car/Lori
3020107999;Alat Angkutan Kereta Rel Lainnya
3020199999;Alat Angkutan Darat Bermotor Lainnya
3020201001;Gerobak Tarik
3020201002;Gerobak Dorong
3020201003;Caravan
3020201004;Lori Dorong
3020201005;Trailer
3020201006;Container Dolly
3020201007;Pallet Dolly
3020201008;Baggage And Mail Cart
3020201009;Baggage Trolly
3020201010;Meja Dorong Saji/Trolley Saji
3020201011;Roda Dua Berinsulasi
3020201012;Roda Tiga/ Gerobak Kayuh Berinsulasi
3020201999;Kendaraan Tak Bermotor Angkutan Barang Lainnya
3020202001;Sepeda
3020202002;Kuda (Kendaraan Tak Bermotor Penumpang)
3020202003;Kursi Roda
3020202004;Becak
3020202999;Kendaraan Tak Bermotor Penumpang Lainnya
3020203001;Kereta Penumpang
3020203002;Kereta Makan
3020203003;Power Car
3020203004;Gerbong Barang Tertutup
3020203005;Gerbong Barang Terbuka
3020203999;Alat Angkutan Kereta Rel Tak Bermotor Lainnya
3020299999;Alat Angkutan Darat Tak Bermotor Lainnya
3020301001;Kapal Minyak (Tanker)
3020301002;Tongkang Bermotor
3020301003;Tug Boat + Attachment
3020301004;Landing Ship Transportation( L.S.T )
3020301005;Kapal Cargo (Kapal Barang)
3020301006;Truck Air
3020301999;Alat Angkutan Apung Bermotor Untuk Barang Lainnya
3020302001;Speed Boat / Motor Tempel
3020302002;Motor Boat
